pedido_id,fecha,producto,categoria,cantidad,precio_unit,metodo_pago
1297,2026-09-01 22:58,Pizza muzzarella,Pizzas,1,8500,qr
1297,2026-09-01 22:58,Gaseosa 500ml,Bebidas,1,1800,qr
1298,2026-06-19 20:28,Empanada de carne,EMPANADAS,1,1200,qr
1298,2026-06-19 20:28,Empanada de pollo,Empanadas,1,1200,qr
1298,2026-06-19 20:28,Gaseosa 500ml,Bebidas,1,1800,qr
1299,2026-06-17 21:27,Pizza napolitana,Pizzas,1,9800,mercadopago
1299,2026-06-17 21:27,Cerveza artesanal,Bebidas,1,3200,mercadopago
1300,2026-06-08 20:49,Milanesa con papas,Platos,1,,mercadopago
1300,2026-06-08 20:49,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1301,2026-08-29 13:19,Pizza napolitana,Pizzas,1,9800,qr
1301,2026-08-29 13:19,Cerveza artesanal,Bebidas,1,3200,qr
1301,2026-08-29 13:19,Helado 1/4,Postres,1,4200,qr
1302,2026-08-06 21:59,Empanada de carne,Empanadas,1,1200,mercadopago
1302,2026-08-06 21:59,Empanada de pollo,Empanadas,1,1200,mercadopago
1302,2026-08-06 21:59,Gaseosa 500ml,Bebidas,1,1800,Mercado Pago
1303,2026-08-18 21:35,Ensalada Cesar,Platos,1,7200,mercadopago
1303,2026-08-18 21:35,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1304,2026-06-12 14:53,Milanesa con papas,Platos,1,9500,mercadopago
1304,2026-06-12 14:53,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1304,2026-06-12 14:53,Helado 1/4,Postres,1,4200,mercadopago
1305,2026-07-05 12:07,Pizza napolitana,Pizzas,1,9800,mercadopago
1305,2026-07-05 12:07,Cerveza artesanal,Bebidas,1,3200,mercadopago
1305,2026-07-05 12:07,Flan casero,Postres,1,3500,mercadopago
1306,2026-07-26 20:04,Empanada de carne,Empanadas,2,1200,mercadopago
1306,2026-07-26 20:04,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1306,2026-07-26 20:04,Helado 1/4,Postres,1,4200,mercadopago
1307,2026-07-25 17:27,Milanesa con papas,Platos,1,9500,mercadopago
1307,2026-07-25 17:27,Flan casero,Postres,1,3500,mercadopago
1307,2026-07-25 17:27,Helado 1/4,Postres,1,4200,mercadopago
1308,2026-08-25 22:44,  Pizza napolitana ,Pizzas,1,9800,mercadopago
1308,2026-08-25 22:44,Cerveza artesanal,Bebidas,1,3200,mercadopago
1308,2026-08-25 22:44,Flan casero,Postres,1,3500,mercadopago
1309,2026-09-02 13:11,Pizza napolitana,Pizzas,1,9800,qr
1309,2026-09-02 13:11,Cerveza artesanal,Bebidas,1,3200,qr
1309,2026-09-02 13:11,Helado 1/4,Postres,1,4200,qr
1310,2026-07-26 13:23,Pizza napolitana,Pizzas,1,9800,mercadopago
1310,2026-07-26 13:23,Cerveza artesanal,Bebidas,1,3200,mercadopago
1311,2026-08-04 12:58,Ensalada Cesar,Platos,1,7200,transferencia
1311,2026-08-04 12:58,Gaseosa 500ml,Bebidas,1,1800,transferencia
1312,2026-07-04 22:37,Pizza muzzarella,Pizzas,1,8500,mercadopago
1312,2026-07-04 22:37,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1312,2026-07-04 22:37,Flan casero,Postres,1,3500,mercadopago
1313,2026-07-11 22:28,Milanesa con papas,Platos,1,9500,mercadopago
1313,2026-07-11 22:28,Flan casero,Postres,1,3500,mercadopago
1313,2026-07-11 22:28,Helado 1/4,Postres,1,4200,mercadopago
1314,2026-06-19 16:04,Empanada de carne,Empanadas,2,1200,mercadopago
1314,2026-06-19 16:04,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1315,2026-07-24 12:57,Pizza napolitana,Pizzas,1,9800,mercadopago
1315,2026-07-24 12:57,Cerveza artesanal,Bebidas,1,3200,mercadopago
1316,2026-06-25 21:20,Milanesa con papas,Platos,1,9500,qr
1316,2026-06-25 21:20,Flan casero,Postres,1,3500,qr
1317,2026-06-17 18:05,Empanada de carne,Empanadas,2,1200,Mercado Pago
1317,2026-06-17 18:05,Gaseosa 500ml,Bebidas,1,1800,mercadopago
1318,2026-06-13 13:42,Pizza napolitana,Pizzas,1,9800,mercadopago
1318,2026-06-13 13:42,Cerveza artesanal,Bebidas,1,3200,mercadopago
1319,2026-06-16 12:44,Pizza muzzarella,Pizzas,1,8500,qr
1319,2026-06-16 12:44,Gaseosa 500ml,Bebidas,1,1800,qr
1319,2026-06-16 12:44,Helado 1/4,Postres,1,4200,qr
1320,2026-07-14 12:07,Milanesa con papas,Platos,1,9500,qr
1320,2026-07-14 12:07,Gaseosa 500ml,Bebidas,1,1800,qr
1320,2026-07-14 12:07,Flan casero,Postres,1,3500,qr
1001,2026-07-26 23:34,Pizza muzzarella,Pizzas,1,8500,mercadopago
