pedido_id,fecha,producto,categoria,cantidad,precio_unit,metodo_pago
1270,2026-06-22 13:23:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1270,2026-06-22 13:23:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1270,2026-06-22 13:23:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1271,2026-07-28 22:21:00,Ensalada Cesar,Platos,1,7200.0,qr
1271,2026-07-28 22:21:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1272,2026-07-02 14:40:00,Pizza muzzarella,Pizzas,1,8500.0,transferencia
1272,2026-07-02 14:40:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1273,2026-06-16 20:19:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1273,2026-06-16 20:19:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1274,2026-08-24 20:49:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1274,2026-08-24 20:49:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1274,2026-08-24 20:49:00,Flan casero,Postres,1,3500.0,transferencia
1275,2026-07-02 11:09:00,Pizza napolitana,Pizzas,1,9800.0,qr
1275,2026-07-02 11:09:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1276,2026-09-02 12:29:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1276,2026-09-02 12:29:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1277,2026-09-04 20:22:00,Pizza napolitana,Pizzas,1,9800.0,qr
1277,2026-09-04 20:22:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1277,2026-09-04 20:22:00,Flan casero,Postres,1,3500.0,qr
1277,2026-09-04 20:22:00,Helado 1/4,Postres,1,4200.0,qr
1278,2026-06-23 12:03:00,Milanesa con papas,Platos,1,9500.0,qr
1278,2026-06-23 12:03:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1279,2026-08-31 20:10:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1279,2026-08-31 20:10:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1280,2026-07-09 13:04:00,Milanesa con papas,Platos,1,9500.0,qr
1280,2026-07-09 13:04:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1281,2026-06-23 12:01:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1281,2026-06-23 12:01:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1281,2026-06-23 12:01:00,Flan casero,Postres,1,3500.0,mercadopago
1282,2026-08-13 14:07:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1282,2026-08-13 14:07:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1282,2026-08-13 14:07:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1283,2026-07-16 21:35:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1283,2026-07-16 21:35:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1284,2026-07-23 12:51:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1284,2026-07-23 12:51:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1284,2026-07-23 12:51:00,Flan casero,Postres,1,3500.0,mercadopago
1285,2026-08-02 21:53:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1285,2026-08-02 21:53:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1285,2026-08-02 21:53:00,Helado 1/4,Postres,1,4200.0,mercadopago
1286,2026-07-16 14:32:00,Milanesa con papas,Platos,1,9500.0,qr
1286,2026-07-16 14:32:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1286,2026-07-16 14:32:00,Helado 1/4,Postres,1,4200.0,qr
1287,2026-08-03 22:15:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1287,2026-08-03 22:15:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1288,2026-08-21 22:49:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1288,2026-08-21 22:49:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1288,2026-08-21 22:49:00,Flan casero,Postres,1,3500.0,mercadopago
1289,2026-07-18 21:20:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1289,2026-07-18 21:20:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1290,2026-06-26 15:04:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1290,2026-06-26 15:04:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1290,2026-06-26 15:04:00,Flan casero,Postres,1,3500.0,mercadopago
1290,2026-06-26 15:04:00,Helado 1/4,Postres,1,4200.0,mercadopago
1291,2026-07-16 13:40:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1291,2026-07-16 13:40:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1292,2026-07-21 21:01:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1292,2026-07-21 21:01:00,Flan casero,Postres,1,3500.0,mercadopago
1292,2026-07-21 21:01:00,Helado 1/4,Postres,1,4200.0,mercadopago
1293,2026-06-17 12:46:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1293,2026-06-17 12:46:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1294,2026-08-31 21:24:00,Empanada de carne,Empanadas,2,1200.0,qr
1294,2026-08-31 21:24:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1295,2026-08-14 21:16:00,Ensalada Cesar,Platos,1,7200.0,qr
1295,2026-08-14 21:16:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1296,2026-09-05 13:56:00,Empanada de carne,Empanadas,2,1200.0,qr
1296,2026-09-05 13:56:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1297,2026-09-01 22:58:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1297,2026-09-01 22:58:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1298,2026-06-19 20:28:00,Empanada de carne,Empanadas,1,1200.0,qr
1298,2026-06-19 20:28:00,Empanada de pollo,Empanadas,1,1200.0,qr
1298,2026-06-19 20:28:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1299,2026-06-17 21:27:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1299,2026-06-17 21:27:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1300,2026-06-08 20:49:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1300,2026-06-08 20:49:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1301,2026-08-29 13:19:00,Pizza napolitana,Pizzas,1,9800.0,qr
1301,2026-08-29 13:19:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1301,2026-08-29 13:19:00,Helado 1/4,Postres,1,4200.0,qr
1302,2026-08-06 21:59:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1302,2026-08-06 21:59:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1302,2026-08-06 21:59:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1303,2026-08-18 21:35:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1303,2026-08-18 21:35:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1304,2026-06-12 14:53:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1304,2026-06-12 14:53:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1304,2026-06-12 14:53:00,Helado 1/4,Postres,1,4200.0,mercadopago
1305,2026-07-05 12:07:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1305,2026-07-05 12:07:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1305,2026-07-05 12:07:00,Flan casero,Postres,1,3500.0,mercadopago
1306,2026-07-26 20:04:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1306,2026-07-26 20:04:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1306,2026-07-26 20:04:00,Helado 1/4,Postres,1,4200.0,mercadopago
1307,2026-07-25 17:27:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1307,2026-07-25 17:27:00,Flan casero,Postres,1,3500.0,mercadopago
1307,2026-07-25 17:27:00,Helado 1/4,Postres,1,4200.0,mercadopago
1308,2026-08-25 22:44:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1308,2026-08-25 22:44:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1308,2026-08-25 22:44:00,Flan casero,Postres,1,3500.0,mercadopago
1309,2026-09-02 13:11:00,Pizza napolitana,Pizzas,1,9800.0,qr
1309,2026-09-02 13:11:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1309,2026-09-02 13:11:00,Helado 1/4,Postres,1,4200.0,qr
1310,2026-07-26 13:23:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1310,2026-07-26 13:23:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1311,2026-08-04 12:58:00,Ensalada Cesar,Platos,1,7200.0,transferencia
1311,2026-08-04 12:58:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1312,2026-07-04 22:37:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1312,2026-07-04 22:37:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1312,2026-07-04 22:37:00,Flan casero,Postres,1,3500.0,mercadopago
1313,2026-07-11 22:28:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1313,2026-07-11 22:28:00,Flan casero,Postres,1,3500.0,mercadopago
1313,2026-07-11 22:28:00,Helado 1/4,Postres,1,4200.0,mercadopago
1314,2026-06-19 16:04:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1314,2026-06-19 16:04:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1315,2026-07-24 12:57:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1315,2026-07-24 12:57:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1316,2026-06-25 21:20:00,Milanesa con papas,Platos,1,9500.0,qr
1316,2026-06-25 21:20:00,Flan casero,Postres,1,3500.0,qr
1317,2026-06-17 18:05:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1317,2026-06-17 18:05:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1318,2026-06-13 13:42:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1318,2026-06-13 13:42:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1319,2026-06-16 12:44:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1319,2026-06-16 12:44:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1319,2026-06-16 12:44:00,Helado 1/4,Postres,1,4200.0,qr
1320,2026-07-14 12:07:00,Milanesa con papas,Platos,1,9500.0,qr
1320,2026-07-14 12:07:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1320,2026-07-14 12:07:00,Flan casero,Postres,1,3500.0,qr
